,chr,pos,region_x,gene_x,Not_annot,prom_gene,prom_region,promoter,pseudogene,snRNA,tRNA,lnc_RNA,snoRNA,rRNA,miRNA,exon,3'UTR,5'UTR,alternative UTR,intron,num_gene_hit,accunted_for,check
2052,NW_022145599.1,17140720,['intron'],['LOC105440011'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2053,NW_022145599.1,17218169,['intron'],['LOC105440778'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2054,NW_022145599.1,17244654,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,NW_022145599.1,17266926,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,NW_022145599.1,17280029,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,NW_022145599.1,17338165,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,NW_022145599.1,17356508,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,NW_022145599.1,17395334,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,NW_022145599.1,17402389,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,NW_022145599.1,17524460,"[""5'UTR""]",['LOC115923516'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2062,NW_022145599.1,17572316,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,NW_022145599.1,17597137,['intron'],['LOC576509'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2064,NW_022145599.1,17599233,['intron'],['LOC576509'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2065,NW_022145599.1,17606737,['intron'],['LOC576509'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2066,NW_022145599.1,17862552,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,NW_022145599.1,17869271,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,NW_022145599.1,18012891,['exon'],['LOC100893707'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2069,NW_022145599.1,18013005,['exon'],['LOC100893707'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2070,NW_022145599.1,18066927,['intron'],['LOC578089'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2071,NW_022145599.1,18178006,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,NW_022145599.1,18192141,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,NW_022145599.1,18192200,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,NW_022145599.1,18220714,['intron'],['LOC100891729'],0,['LOC578140'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2075,NW_022145599.1,18286838,['intron'],['LOC578206'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2076,NW_022145599.1,18288851,['intron'],['LOC578206'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2077,NW_022145599.1,18289343,['exon'],['LOC578206'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2078,NW_022145599.1,18316181,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,NW_022145599.1,18333427,['intron'],['LOC105447022'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2080,NW_022145599.1,18335859,['intron'],['LOC105447022'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2081,NW_022145599.1,18335868,['intron'],['LOC105447022'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2082,NW_022145599.1,18338264,['intron'],['LOC105447022'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2083,NW_022145599.1,18342502,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,NW_022145599.1,18421538,['exon'],['LOC580674'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2085,NW_022145599.1,18676902,['exon'],['LOC583386'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2086,NW_022145599.1,18840385,['intron'],['LOC105440755'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2087,NW_022145599.1,18857331,"[""3'UTR""]",['LOC105440755'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2088,NW_022145599.1,18901606,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,NW_022145599.1,18909513,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,NW_022145599.1,18995742,['intron'],['LOC100893090'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2091,NW_022145599.1,19205696,['intron'],['LOC579783'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2092,NW_022145599.1,19205813,['intron'],['LOC579783'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2093,NW_022145599.1,19264667,"[""3'UTR""]",['LOC105442128'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2094,NW_022145599.1,19299123,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,NW_022145599.1,21018229,['intron'],['LOC115923539'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2096,NW_022145599.1,21645968,['intron'],['LOC754681'],0,['115923546'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2097,NW_022145599.1,21733500,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,NW_022145599.1,21843726,['intron'],['LOC764308'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2099,NW_022145599.1,22055130,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,NW_022145599.1,22055631,['not_annot'],[nan],0,['LOC115923808'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2101,NW_022145599.1,22069667,['not_annot'],[nan],0,['LOC575521'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2102,NW_022145599.1,22075577,['exon'],['LOC575521'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2103,NW_022145599.1,22077220,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,NW_022145599.1,22133036,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,NW_022145599.1,22204246,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,NW_022145599.1,22214717,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,NW_022145599.1,22219947,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,NW_022145599.1,22228566,['not_annot'],[nan],0,['LOC580563'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2109,NW_022145599.1,22259125,['exon'],['LOC582960'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2110,NW_022145599.1,22281693,['not_annot'],[nan],0,['LOC582960'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2111,NW_022145599.1,22405025,['intron'],['LOC588372'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2112,NW_022145599.1,22625508,['not_annot'],[nan],0,['LOC576677'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2113,NW_022145599.1,22645942,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,NW_022145599.1,22662653,['intron'],['LOC576611'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2115,NW_022145599.1,22706831,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,NW_022145599.1,22755035,['intron'],['LOC576451'],0,['LOC576526'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2117,NW_022145599.1,22864975,['intron'],['LOC578787'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2118,NW_022145599.1,22865738,['intron'],['LOC578787'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2119,NW_022145599.1,22869307,['intron'],['LOC578787'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2120,NW_022145599.1,22885964,['exon'],['LOC578725'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2121,NW_022145599.1,22895467,['intron'],['LOC578725'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2122,NW_022145599.1,22965038,['exon'],['LOC578598'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2123,NW_022145599.1,23023639,['intron'],['LOC100888873'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2124,NW_022145599.1,23057050,['intron'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2125,NW_022145599.1,23060048,['intron'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2126,NW_022145599.1,23062737,['intron'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2127,NW_022145599.1,23066066,['intron'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2128,NW_022145599.1,23074717,['intron'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2129,NW_022145599.1,23076594,['exon'],['LOC100888559'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2130,NW_022145599.1,23329338,"[""5'UTR""]",['LOC580090'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2131,NW_022145599.1,23334296,['not_annot'],[nan],0,['LOC580090'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2132,NW_022145599.1,23336826,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2133,NW_022145599.1,23337067,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2134,NW_022145599.1,23339097,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2135,NW_022145599.1,23339395,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2136,NW_022145599.1,23351832,['exon'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2137,NW_022145599.1,23357128,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2138,NW_022145599.1,23365648,['intron'],['LOC582032'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2139,NW_022145599.1,23402205,['intron'],['LOC589151'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2140,NW_022145599.1,23402221,['intron'],['LOC589151'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2141,NW_022145599.1,23403771,['intron'],['LOC589151'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2142,NW_022145599.1,23409488,['intron'],['LOC589151'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2143,NW_022145599.1,23436645,['intron'],['LOC589151'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2144,NW_022145599.1,23480805,['intron'],['LOC578315'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2145,NW_022145599.1,23484501,['intron'],['LOC578315'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2146,NW_022145599.1,23598287,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,NW_022145599.1,23607431,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,NW_022145599.1,23607471,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,NW_022145599.1,23609206,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,NW_022145599.1,23610178,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,NW_022145599.1,23632207,['intron'],['LOC763114'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2152,NW_022145599.1,23677644,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,NW_022145599.1,23703938,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,NW_022145599.1,23724201,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,NW_022145599.1,23726337,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,NW_022145599.1,23748049,['not_annot'],[nan],0,['105437737'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2157,NW_022145599.1,23772822,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,NW_022145599.1,23885833,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,NW_022145599.1,24004906,"[""3'UTR""]",['LOC575894'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2160,NW_022145599.1,25472043,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,NW_022145599.1,26818479,['intron'],['LOC100890824'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2162,NW_022145599.1,26818494,['intron'],['LOC100890824'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2163,NW_022145599.1,26874991,['not_annot'],[nan],0,['LOC100890824'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2164,NW_022145599.1,27055134,"[""3'UTR""]",['LOC581650'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2165,NW_022145599.1,27231224,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,NW_022145599.1,27232974,['not_annot'],[nan],0,['LOC587112'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2167,NW_022145599.1,27234778,['not_annot'],[nan],0,['LOC587112'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2168,NW_022145599.1,27234794,['not_annot'],[nan],0,['LOC587112'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2169,NW_022145599.1,27239872,['intron'],['LOC587112'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2170,NW_022145599.1,27283080,['not_annot'],[nan],0,['LOC756278'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2171,NW_022145599.1,27327480,['not_annot'],[nan],0,['LOC115923827'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2172,NW_022145599.1,27328682,['not_annot'],[nan],0,['LOC115923827'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2173,NW_022145599.1,27351926,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,NW_022145599.1,27353503,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,NW_022145599.1,27357961,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,NW_022145599.1,27554637,['exon'],['LOC100888117'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2177,NW_022145599.1,27554663,['exon'],['LOC100888117'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2178,NW_022145599.1,27725785,['intron'],['LOC576753'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2179,NW_022145599.1,27866634,['intron'],['LOC105445121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2180,NW_022145599.1,27866640,['intron'],['LOC105445121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2181,NW_022145599.1,27868258,['not_annot'],[nan],0,['LOC105445121'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2182,NW_022145599.1,27868328,['not_annot'],[nan],0,['LOC105445121'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2183,NW_022145599.1,27868369,['not_annot'],[nan],0,['LOC105445121'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2184,NW_022145599.1,27869752,['not_annot'],[nan],0,['LOC105445121'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2185,NW_022145599.1,27869902,['lnc_RNA'],['115923760'],0,['LOC105445121'],['protein_coding'],1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2186,NW_022145599.1,27875480,['intron'],['LOC115923828'],0,['115923760'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2187,NW_022145599.1,27898254,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,NW_022145599.1,29110549,['intron'],['LOC100888888'],0,['LOC755388'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2189,NW_022145599.1,29137467,['intron'],['LOC587464'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2190,NW_022145599.1,29296309,['exon'],['LOC100888843'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2191,NW_022145599.1,29302081,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,NW_022145599.1,29385621,"[""5'UTR""]",['LOC586135'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2193,NW_022145599.1,29385628,"[""5'UTR""]",['LOC586135'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2194,NW_022145599.1,29410545,['alternative UTR'],['LOC578611'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2195,NW_022145599.1,30001350,['not_annot'],[nan],0,['115923623'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2196,NW_022145599.1,30001646,['not_annot'],[nan],0,['115923623'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2197,NW_022145599.1,30002587,['not_annot'],[nan],0,['115923623'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2198,NW_022145599.1,30010687,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,NW_022145599.1,30013757,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,NW_022145599.1,30015210,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,NW_022145599.1,30015306,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,NW_022145599.1,30015356,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,NW_022145599.1,30015857,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,NW_022145599.1,30016393,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,NW_022145599.1,30027804,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,NW_022145599.1,30027906,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,NW_022145599.1,30028128,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,NW_022145599.1,30028323,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,NW_022145599.1,30049852,['not_annot'],[nan],0,['LOC115923624'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2210,NW_022145599.1,30051119,['not_annot'],[nan],0,"['LOC115923624', '105439886']","['protein_coding', 'lnc_RNA']",2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2211,NW_022145599.1,30052020,['not_annot'],[nan],0,"['LOC115923624', '105439886']","['protein_coding', 'lnc_RNA']",2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2212,NW_022145599.1,30053119,['not_annot'],[nan],0,['105439886'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2213,NW_022145599.1,30063588,['lnc_RNA'],['105439886'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2214,NW_022145599.1,30064286,['lnc_RNA'],['105439886'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2215,NW_022145599.1,30065598,['lnc_RNA'],['105439886'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2216,NW_022145599.1,30066320,['lnc_RNA'],['105439886'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2217,NW_022145599.1,30117734,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,NW_022145599.1,30117756,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,NW_022145599.1,30120313,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,NW_022145599.1,30123312,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,NW_022145599.1,30146398,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,NW_022145599.1,30162249,['lnc_RNA'],['105444104'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2223,NW_022145599.1,30162632,['lnc_RNA'],['105444104'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2224,NW_022145599.1,30163421,['lnc_RNA'],['105444104'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2225,NW_022145599.1,30164164,['lnc_RNA'],['105444104'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2226,NW_022145599.1,30164199,['lnc_RNA'],['105444104'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2227,NW_022145599.1,30173772,['not_annot'],[nan],0,['115923627'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2228,NW_022145599.1,30173776,['not_annot'],[nan],0,['115923627'],['lnc_RNA'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2229,NW_022145599.1,30201112,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,NW_022145599.1,30237520,['not_annot'],[nan],0,['LOC105444033'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2231,NW_022145599.1,30241753,['exon'],['LOC115923838'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2232,NW_022145599.1,30247008,['not_annot'],[nan],0,['LOC115923838'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2233,NW_022145599.1,30263840,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,NW_022145599.1,30294685,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,NW_022145599.1,30298139,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,NW_022145599.1,30351710,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,NW_022145599.1,30719185,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,NW_022145599.1,30719584,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,NW_022145599.1,30720961,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,NW_022145599.1,35151887,['intron'],['LOC588733'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2241,NW_022145599.1,35777714,['lnc_RNA'],['105443167'],0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2242,NW_022145599.1,36499856,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,NW_022145599.1,36499860,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,NW_022145599.1,36511482,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,NW_022145599.1,36523284,['intron'],['LOC100889675'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2246,NW_022145599.1,36523293,['intron'],['LOC100889675'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2247,NW_022145599.1,36529462,['pseudogene'],[nan],0,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2248,NW_022145599.1,36546574,"[""3'UTR""]",['LOC100891975'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2249,NW_022145599.1,36547745,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,NW_022145599.1,36664343,['exon'],['LOC582329'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2251,NW_022145599.1,36667063,['intron'],['LOC582329'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
